AREA,PERIMETER,GEMGEOU_,GEMGEOU_ID,RELATEID,TYPE,GCM_CODE,GEOC_SRC,GEOC_DATE,UTME,UTMN,UTM_ZONE,GEOL_1,INTRP_DATE,BASIS1,BASIS2,MGSCODE,SYMBOL,MAPLABEL,UNIT_CODE,DESCRIPTN,REFRNCE,area_1
212270.10000,1893.70600,"1028","1029",,GU,AS,MGS,"20000630","568118","5286257","15",S&S,"19850000",OBI,,"0","0",Agrn,Ag,Giants R-tonalitic gneiss,,212270.063
12703.72000,737.77870,"1031","1032",,GU,AS,MGS,"20000630","587448","5286300","15",MJS,"19960000",OBI,,"442283","103",Pvr,Pvr,Virginia Formation,,12703.719
22028.70000,551.33220,"1032","1033",,GU,AS,MGS,"20000630","569625","5286341","15",S&S,"19850000",OBI,,"0","0",Agrn,Ag,Giants R-tonalitic gneiss,,22028.703
7032.68800,513.37030,"1036","1037",,GU,AS,MGS,"20000630","587384","5286019","15",MJS,"19960000",OBI,,"442283","103",Pvr,Pvr,Virginia Formation,,7032.688
94889.42000,2381.39300,"1038","1039",,GU,AS,MGS,"20000630","587071","5285435","15",MJS,"19960000",OBI,,"442283","103",Pvr,Pvr,Virginia Formation,,94889.422
,10505.62000,"1039","1040",,GU,AS,MGS,"20000630","568498","5284318","15",S&S,"19850000",OBI,,"442110","0",Agre,Ag,Giants R-equigranular granitoi,,2595525.844
13316.86000,840.72970,"1041","1042",,GU,AS,MGS,"20000630","586480","5284822","15",MJS,"19960000",OBI,,"442283","103",Pvr,Pvr,Virginia Formation,,13316.859
33724.03000,1000.80200,"1043","1044",,GU,AS,MGS,"20000630","586407","5284527","15",MJS,"19960000",OBI,,"442283","103",Pvr,Pvr,Virginia Formation,,33724.031
,8812.64600,"1044","1045",,GU,AS,MGS,"20000630","574481","5283114","15",S&S,"19850000",OBI,,"0","0",Agrn,Ag,Giants R-tonalitic gneiss,,4553258.125
156620.80000,1796.96700,"1048","1049",,GU,AS,MGS,"20000630","586030","5283965","15",MJS,"19960000",OBI,,"442251","26",Pbi,Pbi,Biwabik Iron-Formation,,156620.797
,15290.70000,"1049","1050",,GU,AS,MGS,"20000630","568513","5282188","15",S&S,"19850000",OBI,,"0","0",Agrn,Ag,Giants R-tonalitic gneiss,,11921416.040
18373.47000,1787.71400,"1050","1051",,GU,AS,MGS,"20000630","586079","5283765","15",MJS,"19960000",OBI,,"442283","103",Pvr,Pvr,Virginia Formation,,18373.469
208416.80000,1944.98000,"1051","1052",,GU,AS,MGS,"20000630","585780","5283544","15",MJS,"19960000",OBI,,"442251","26",Pbi,Pbi,Biwabik Iron-Formation,,208416.750
3287.14100,303.40290,"1052","1053",,GU,AS,MGS,"20000630","586046","5283522","15",MJS,"19960000",OBI,,"442283","103",Pvr,Pvr,Virginia Formation,,3287.141
24290.58000,1806.57500,"1053","1054",,GU,AS,MGS,"20000630","585973","5283185","15",MJS,"19960000",OBI,,"442283","103",Pvr,Pvr,Virginia Formation,,24290.578
116319.80000,1630.90100,"1055","1056",,GU,AS,MGS,"20000630","585828","5283198","15",MJS,"19960000",OBI,,"442251","26",Pbi,Pbi,Biwabik Iron-Formation,,116319.766
984069.30000,4934.68000,"1057","1058",,GU,AS,MGS,"20000630","584984","5282462","15",MJS,"19960000",OBI,,"442251","26",Pbi,Pbi,Biwabik Iron-Formation,,901268.937
,9445.24700,"1058","1059",,GU,AS,MGS,"20000630","571165","5281631","15",S&S,"19850000",OBI,,"0","0",Agrn,Ag,Giants R-tonalitic gneiss,,5471462.047
,18965.46000,"1061","1062",,GU,AS,MGS,"20000630","573338","5279477","15",S&S,"19850000",OBI,,"442110","0",Agre,Ag,Giants R-equigranular granitoi,,10389865.330
,12423.64000,"1064","1065",,GU,AS,MGS,"20000630","581660","5280493","15",MJS,"19960000",OBI,,"442251","26",Pbi,Pbi,Biwabik Iron-Formation,,7607784.468
,4943.60000,"1066","1067",,GU,AS,MGS,"20000630","566438","5281324","15",S&S,"19850000",OBI,,"0","0",Agrn,Ag,Giants R-tonalitic gneiss,,1128349.234
,12637.97000,"1081","1082",,GU,AS,MGS,"20000630","579456","5278868","15",MJS,"19960000",OBI,,"442251","26",Pbi,Pbi,Biwabik Iron-Formation,,7547539.587
21863.13537,1982.23865,"1059","1060",,GU,AS,MGS,"20000630","585081","5282093","15",MJS,"19960000",OBI,,"0","0",mif,Pfd,Footwall diabase intrusion,,21863.135
89055.84266,3313.59452,"1059","1060",,GU,AS,MGS,"20000630","585258","5282274","15",MJS,"19960000",OBI,,"442283","103",Pvr,Pvr,Virginia Formation,,89055.844
1865361.52534,5337.68496,"1063","1064",,GU,AS,MGS,"20000630","583956","5281611","15",MJS,"19960000",OBI,,"442251","26",Pbi,Pbi,Biwabik Iron-Formation,,1865361.526
38.48815,35.60868,"1063","1064",,GU,AS,MGS,"20000630","584631","5281642","15",MJS,"19960000",OBI,,"442251","26",Pbi,Pbi,Biwabik Iron-Formation,,38.488
106520.11744,9047.88052,"1074","1075",,GU,AS,MGS,"20000630","583324","5280112","15",MJS,"19960000",OBI,,"0","0",mif,Pfd,Footwall diabase intrusion,,106520.117
235478.84569,4428.29705,"1074","1075",,GU,AS,MGS,"20000630","582195","5279255","15",MJS,"19960000",OBI,,"442283","103",Pvr,Pvr,Virginia Formation,,235478.846
0.00000,0.00000,"0","0",,GU,AS,MGS,"20000630","579025","5277799","15",MJS,"19960000",OBI,,"0","0",mif,Pfd,Footwall diabase intrusion,,157470.554
0.00000,0.00000,"0","0",,GU,AS,MGS,"20000630","579008","5277371","15",MJS,"19960000",OBI,,"0","0",mif,Pfd,Footwall diabase intrusion,,151155.047
0.00000,0.00000,"0","0",,GU,AS,MGS,"20000630","577794","5277072","15",MJS,"19960000",OBI,,"0","0",mif,Pfd,Footwall diabase intrusion,,35526.193
0.00000,0.00000,"0","0",,GU,AS,MGS,"20000630","577284","5276777","15",MJS,"19960000",OBI,,"0","0",mif,Pfd,Footwall diabase intrusion,,7430.973
0.00000,0.00000,"0","0",,GU,AS,MGS,"20000630","577503","5277363","15",MJS,"19960000",OBI,,"0","0",Pvr,Pvr,Virginia Formation,,37351.715
70753.33567,6142.20554,"1074","1075",,GU,AS,MGS,"20000630","575895","5276344","15",MJS,"19960000",OBI,,"0","0",mif,Pfd,Footwall diabase intrusion,,70753.335
0.00000,0.00000,"0","0",,GU,AS,MGS,"20000630","576843","5276354","15",MJS,"19960000",OBI,,"0","0",mif,Pfd,Footwall diabase intrusion,,10976.563
31952866.79337,23484.93612,"1079","1080",,GU,AS,MGS,"20000630","568900","5278060","15",S&S,"19850000",OBI,,"442110","0",Agre,Ag,Giants R-equigranular granitoi,,31952866.790
12.31029,18.75522,"1079","1080",,GU,AS,MGS,"20000630","569796","5275031","15",S&S,"19850000",OBI,,"442110","0",Agre,Ag,Giants R-equigranular granitoi,,12.310
642767.91601,16174.66554,"1080","1081",,GU,AS,MGS,"20000630","573621","5277130","15",MJS,"19960000",OBI,,"0","0",Ppk,Ppk,Pokegama Quartzite,,642767.915
14949587.13170,23900.30073,"1080","1081",,GU,AS,MGS,"20000630","575937","5277849","15",MJS,"19960000",OBI,,"442251","26",Pbi,Pbi,Biwabik Iron-Formation,,14949587.130
14233669.44133,55907.49231,"1074","1075",,GU,AS,MGS,"20000630","581947","5278394","15",MJS,"19960000",OBI,,"442283","103",Pvr,Pvr,Virginia Formation,,14266515.350
14370878.67301,36028.59128,"341","570",,GU,B,MGS,"19990515","625148","5232232","15",JDM,"19880000",OBI,PRJ,"0","0",brod,bbr,Beaver River - oph ol gabbro,,14151705.040
33386881.99272,39355.35658,"0","0",,GU,AS,MGS,"20000630","590665","5276448","15",JDM,"20001200",IGP,,"-1","-1",skta,dlsk,S Kawishiwi-troct/anor cums,,33386881.990
175391014.18902,129018.43861,"3","7",,GU,B,MGS,"19990515","595245","5279561","15",M&C,"19990000",IGP,,"0","-1",betr,dlbe,Bald Eagle-troctolite cumulate,,175391014.100
2920615.50350,11934.33277,"480","577",,GU,B,MGS,"19990515","627266","5233939","15",JDM,"19880000",OBI,PRJ,"0","0",sbfc,bsb,Silver Bay Intr - fegabbro cum,,2919145.476
3213400.77443,14875.02115,"264","575",,GU,B,MGS,"19990515","626118","5233988","15",JDM,"19880000",OBI,PRJ,"0","0",sbg,bsb,Silver Bay Intr - gabbro,,3213400.774
310925458.89745,174662.46074,"92","211",,GU,B,MGS,"19990515","575679","5244589","15",M&C,"19990000",IGP,IDH,"-1","-1",wmtr,dlwm,W Margin-troctolitic cumulates,,310925458.900
20143938.77343,45623.35409,"0","0",,GU,AS,MGS,"20000630","574232","5232484","15",S&M,"20010100",IGP,OBI,"0","0",bltr,dlbl,Boulder L-troctolitic cums,,20141022.180
390724.00479,4092.69411,"0","0",,GU,AS,MGS,"20000630","575688","5231089","15",S&M,"20010100",IGP,OBI,"0","0",blgb,dlbl,Boulder L-gabbroic cums,,390724.004
27190514.25390,52311.73034,"266","579",,GU,B,MGS,"19990515","584144","5231525","15",M&C,"19990000",IGP,OBI,"0","0",bltr,dlbl,Boulder L-troctolitic cums,,27190514.250
9246865.09528,52038.94045,"0","0",,GU,AS,MGS,"20000630","575250","5232459","15",S&M,"20010100",IGP,OBI,"0","0",blgb,dlbl,Boulder L-gabbroic cums,,9246865.092
5779515.93149,32987.89232,"0","0",,GU,AS,MGS,"20000630","577511","5227771","15",M&G,"20010100",OBI,IGP,"0","0",dlst,dld,DLS-troctolitic zone,,5780176.771
13279380.53558,23333.41609,"238","526",,GU,B,MGS,"19990515","622927","5234529","15",JCG,"19770000",OBI,IDH,"0","0",nnob,nnu,NSVGn - ophitic basalt,,13283169.480
134361280.04495,104866.08096,"0","0",,GU,AS,MGS,"20000630","617830","5230405","15",JDM,"19880000",OBI,IGP,"0","0",ngrb,nswu,Gooseberry River basalts,,134361280.000
159777083.56762,195275.84807,"421","419",,GU,B,MGS,"19990515","608421","5225728","15",JDM,"20010100",IGP,IGP,"0","0",scdg,msc,Silver Creek diabase/gabbro,,159777083.500
265035.53030,3613.04306,"0","0",,GU,AS,MGS,"20000630","659756","5293637","15",DMD,"19770000",OBI,IGP,"0","0",wlod,bwl,Wilson Lake ol diabase,,265035.530
25.16539,28.30371,"0","0",,GU,AS,MGS,"20000630","659194","5293249","15",DMD,"19770000",OBI,TOP,"0","0",nnu,nnu,NSVGn - undifferentiated,,25.166
13161831.18949,18966.35444,"0","0",,GU,AS,MGS,"20000630","658327","5295677","15",DMD,"19770000",OBI,TOP,"0","0",nnu,nnu,NSVGn - undifferentiated,,13161831.180
2930.91856,269.71204,"0","0",,GU,AS,MGS,"20000630","664387","5290807","15",M&G,"20010200",IGP,PRJ,"0","0",nnu,nnu,NSVGn - undifferentiated,,2930.918
26520392.71766,29630.90562,"0","0",,GU,AS,MGS,"20000630","666347","5297391","15",M&G,"20010200",IGP,PRJ,"0","0",nnu,nnu,NSVGn - undifferentiated,,28560983.970
19183405.86474,36354.32726,"0","0",,GU,AS,MGS,"20000630","658860","5286224","15",BM,"20001200",IGP,,"0","0",hct,bhc,Houghtaling Cr troctolite,,19183405.860
28270947.10032,28654.75900,"0","0",,GU,AS,MGS,"20000630","661463","5294311","15",DMD,"19770000",OBI,IGP,"0","0",nnu,nnu,NSVGn - undifferentiated,,30834036.110
343067.05352,2872.34945,"0","0",,GU,AS,MGS,"20000630","665004","5290592","15",JDM,"20010200",IGP,PRJ,"0","0",hct,bhc,Houghtaling Cr troctolite,,343067.053
31643545.09656,56824.53249,"0","0",,GU,AS,MGS,"20000630","645252","5257037","15",JCG,"19920000",OBI,OBS,"0","0",nslb,nsl,Schoeder-Lutsen ophitic basalt,,31643545.090
3606113.38053,9105.04461,"163","0",,GU,AS,MGS,"20000630","649364","5264040","15",MBJ,"19940000",OBI,OBS,"0","0",nslb,nsl,Schoeder-Lutsen ophitic basalt,,3606113.381
6007042.30697,13148.39530,"163","0",,GU,AS,MGS,"20000630","648839","5265044","15",MBJ,"19940000",OBI,OBS,"0","0",nnb,nnu,NSVGn - basalt,,6007042.307
4751010.72130,13040.09384,"0","0",,GU,AS,MGS,"20000630","658894","5279619","15",JDM,"20010100",IGP,,"0","0",nnu,nnu,NSVGn - undifferentiated,,4751010.722
1799243.29074,11579.87771,"0","0",,GU,AS,MGS,"20000630","658585","5279361","15",JDM,"20010100",IGP,,"0","0",diab,mdb,misc diabase intrusion,,1799243.291
13421991.19707,17701.31005,"0","0",,GU,AS,MGS,"20000630","655928","5279143","15",BM,"20010100",IGP,,"0","0",nnu,nnu,NSVGn - undifferentiated,,13421991.190
1306700.04416,7311.33562,"0","0",,GU,AS,MGS,"20000630","668130","5296723","15",JDM,"20010200",IGP,PRJ,"0","0",lldb,mll,Lichen Lake diabase,,1306700.044
2392401.74430,11362.02005,"0","0",,GU,AS,MGS,"20000630","666866","5292802","15",JDM,"20010200",IGP,PRJ,"0","0",hct,bhc,Houghtaling Cr troctolite,,2363699.243
0.00000,0.00000,"0","0",,GU,AS,MGS,"20000630","704028","5306681","15",JCG,"20010300",TOP,PRJ,"0","0",nnu,nnu,NSVGn - undifferentiated,,3276662.606
24205217.66358,28813.37890,"0","0",,GU,AS,MGS,"20000630","699408","5317931","15",DMD,"19770000",OBI,,"0","0",nhvl,nnel,Hovland lavas,,27393851.840
1208371.45380,9917.22284,"0","0",,GU,AS,MGS,"20000630","702719","5319675","15",DMD,"19770000",OBI,PRJ,"0","0",fclg,dfcl,Cucumber L granophyre,,1208371.454
972117.14373,7547.04119,"0","0",,GU,AS,MGS,"20000630","703723","5318848","15",DMD,"19770000",OBI,PRJ,"0","0",nhvl,nnel,Hovland lavas,,829174.431
1520477.96283,6827.63410,"0","0",,GU,AS,MGS,"20000630","703453","5319369","15",DMD,"19770000",OBI,PRJ,"0","0",ngpb,nnel,Grand Portage basalts,,1687137.051
0.00000,0.00000,"0","0",,GU,AS,MGS,"20000630","701771","5313018","15",DMD,"19770000",OBI,PRJ,"0","0",bhdg,mbh,Brule/Hovland diabase/gabbro,,314770.882
711092.25303,5543.63927,"0","0",,GU,AS,MGS,"20000630","696000","5318936","15",DMD,"19770000",OBI,PRJ,"0","0",fclg,dfcl,Cucumber L granophyre,,711092.253
636040.05762,5121.70946,"0","0",,GU,AS,MGS,"20000630","694875","5317715","15",DMD,"19770000",OBI,TOP,"0","0",fclg,dfcl,Cucumber L granophyre,,636040.057
11278759.83623,20286.81002,"0","0",,GU,AS,MGS,"20000630","691280","5318193","15",DMD,"19770000",OBI,,"-1","-1",nlgb,den,Nathan's LS-gabbroic cums,,11563843.800
2897562.05741,7536.94194,"0","0",,GU,AS,MGS,"20000630","696458","5318688","15",DMD,"19770000",OBI,PRJ,"0","0",fclg,dfcl,Cucumber L granophyre,,2897562.057
266.31083,74.22931,"0","0",,GU,AS,MGS,"20000630","695006","5318210","15",DMD,"19770000",OBI,PRJ,"0","0",fclg,dfcl,Cucumber L granophyre,,266.311
302.00809,218.95750,"0","0",,GU,AS,MGS,"20000630","695038","5318084","15",DMD,"19770000",OBI,,"0","0",fclm,dfcl,Cucumber L mixed gab/gpy,,302.008
590084.91966,4170.72300,"0","0",,GU,AS,MGS,"20000630","694493","5318809","15",DMD,"19770000",OBI,,"0","0",fclm,dfcl,Cucumber L mixed gab/gpy,,590084.920
7954483.89294,46682.71324,"0","0",,GU,AS,MGS,"20000630","693869","5315865","15",JCG,"20010300",TOP,PRJ,"0","0",bhdg,mbh,Brule/Hovland diabase/gabbro,,8572099.171
82525923.72090,123223.36745,"0","0",,GU,AS,MGS,"20000630","679376","5311849","15",DMD,"19770000",OBI,IGP,"0","0",bhdg,mbh,Brule/Hovland diabase/gabbro,,82571134.570
3618476.44003,14255.63205,"0","0",,GU,AS,MGS,"20000630","691542","5316540","15",DMD,"19770000",OBI,PRJ,"0","0",nrr,nru,NSVGr - rhyolite,,3831067.651
382046.87330,5133.46618,"0","0",,GU,AS,MGS,"20000630","694574","5323382","15",MNM,"19770000",OBI,PRJ,"0","0",clgb,dec,Crocodile Lake gabbro,,382046.872
4321004.26921,34451.99930,"0","0",,GU,AS,MGS,"20000630","687571","5324937","15",M&N,"19770000",OBI,,"-1","-1",nlcz,den,Nathan's LS-contact zone,,4321004.273
945744.19354,5121.82991,"0","0",,GU,AS,MGS,"20000630","694589","5323062","15",MNM,"19770000",OBI,PRJ,"0","0",clgb,dec,Crocodile Lake gabbro,,945744.194
26136462.82192,103014.56053,"0","0",,GU,AS,MGS,"20000630","669616","5324813","15",M&N,"19780000",OBI,,"0","0",nlfg,den,Nathan's LS-ferrogabbroic cums,,26136462.820
292.87902,80.98953,"0","0",,GU,AS,MGS,"20000630","693548","5322684","15",MNM,"19770000",OBI,,"-1","-1",nlgb,den,Nathan's LS-gabbroic cums,,292.879
111175065.55169,261221.83204,"0","0",,GU,AS,MGS,"20000630","674768","5322201","15",M&N,"19780000",OBI,,"-1","-1",nlgb,den,Nathan's LS-gabbroic cums,,110735016.000
0.00000,0.00000,"0","0",,GU,AS,MGS,"20000630","695077","5321957","15",MNM,"19770000",OBI,IGP,"0","0",clgb,dec,Crocodile Lake gabbro,,925631.692
0.00000,0.00000,"0","0",,GU,AS,MGS,"20000630","702970","5318901","15",JCG,"20010200",PRJ,IGP,"0","0",diab,mdb,misc diabase intrusion,,488986.453
1442678.07005,7001.83334,"0","0",,GU,AS,MGS,"20000630","693677","5317138","15",DMD,"19770000",OBI,IGO,"0","0",nhvl,nnel,Hovland lavas,,1439766.394
113211.35504,3506.84417,"0","0",,GU,AS,MGS,"20000630","683009","5308193","15",NAN,"19940000",OBI,IGP,"0","0",bhdg,mbh,Brule/Hovland diabase/gabbro,,113211.356
0.00000,0.00000,"0","0",,GU,AS,MGS,"20000630","683236","5307548","15",NAN,"19940000",OBI,,"0","0",asgb,dau,AS - gabbroic rx,,356378.860
75298.37692,1711.26554,"0","0",,GU,AS,MGS,"20000630","683058","5307011","15",DMD,"19770000",OBI,,"0","0",nsbh,nhu,NSVG-basaltic hornfels,,75298.377
1875609.81977,7646.81189,"0","0",,GU,AS,MGS,"20000630","684574","5306505","15",DMD,"19770000",OBI,,"0","0",nnpr,nnu,NSVGn - porphyritic rhyolite,,1875609.820
120042800.00000,654535.20000,"0","0",,GU,AS,MGS,"20000630","706215","5325462","15",JCG,"20010200",OBI,TOP,"0","0",Prv,Prv,Rove Formation,,120043259.500
1351035.00000,21057.88000,"0","0",,GU,AS,MGS,"20000630","714427","5331850","15",JCG,"20010200",OBI,TOP,"0","0",lsdb,mls,Logan Sill-diabase,,1351035.156
1564849.00000,6030.74700,"0","0",,GU,AS,MGS,"20000630","713024","5331751","15",JCG,"20010200",OBI,TOP,"0","0",lsdb,mls,Logan Sill-diabase,,1564848.469
197831.00000,2524.69600,"0","0",,GU,AS,MGS,"20000630","714120","5331701","15",JCG,"20010200",OBI,TOP,"0","0",lrdb,mlr,Lester River Sill diabase,,197831.031
14576240.00000,36048.38000,"0","0",,GU,AS,MGS,"20000630","706776","5330728","15",JCG,"20010200",OBI,TOP,"0","0",lsdb,mls,Logan Sill-diabase,,14576236.120
9709646.00000,27141.47000,"0","0",,GU,AS,MGS,"20000630","718336","5329883","15",JCG,"20010200",OBI,TOP,"0","0",lsdb,mls,Logan Sill-diabase,,9709645.922
290942.10000,1999.43500,"0","0",,GU,AS,MGS,"20000630","712726","5330747","15",JCG,"20010200",OBI,TOP,"0","0",lsdb,mls,Logan Sill-diabase,,290942.063
6171168.00000,20415.21000,"0","0",,GU,AS,MGS,"20000630","697164","5329373","15",JCG,"20010200",OBI,TOP,"0","0",lsdb,mls,Logan Sill-diabase,,6171167.656
4859689.00000,11034.85000,"0","0",,GU,AS,MGS,"20000630","713271","5329641","15",JCG,"20010200",OBI,TOP,"0","0",lsdb,mls,Logan Sill-diabase,,4859688.438
540091.40000,10663.69000,"0","0",,GU,AS,MGS,"20000630","703041","5329265","15",JCG,"20010200",OBI,TOP,"0","0",diab,mdb,misc diabase intrusion,,540091.406
1155078.00000,14672.21000,"0","0",,GU,AS,MGS,"20000630","707552","5329351","15",JCG,"20010200",OBI,TOP,"0","0",diab,mdb,misc diabase intrusion,,1155078.047
1211406.00000,8248.28600,"0","0",,GU,AS,MGS,"20000630","717215","5328972","15",JCG,"20010200",OBI,TOP,"0","0",lsdb,mls,Logan Sill-diabase,,1211406.328
33523490.00000,89905.70000,"0","0",,GU,AS,MGS,"20000630","717067","5326897","15",JCG,"20010200",OBI,TOP,"0","0",lsdb,mls,Logan Sill-diabase,,33523493.430
423524.00000,9051.77000,"0","0",,GU,AS,MGS,"20000630","702590","5329092","15",JCG,"20010200",OBI,TOP,"0","0",diab,mdb,misc diabase intrusion,,423524.000
479473.40000,7546.57000,"0","0",,GU,AS,MGS,"20000630","697494","5328259","15",JCG,"20010200",OBI,TOP,"0","0",lsdb,mls,Logan Sill-diabase,,479473.391
71109.59000,1558.88400,"0","0",,GU,AS,MGS,"20000630","704459","5329108","15",JCG,"20010200",OBI,TOP,"0","0",lsdb,mls,Logan Sill-diabase,,71109.594
47492.58000,1557.09900,"0","0",,GU,AS,MGS,"20000630","706191","5329025","15",JCG,"20010200",OBI,TOP,"0","0",diab,mdb,misc diabase intrusion,,47492.578
581820.90000,4111.60900,"0","0",,GU,AS,MGS,"20000630","703082","5328734","15",JCG,"20010200",OBI,TOP,"0","0",Prv,Prv,Rove Formation,,581820.875
68708.23000,1778.35700,"0","0",,GU,AS,MGS,"20000630","704379","5328928","15",JCG,"20010200",OBI,TOP,"0","0",lsdb,mls,Logan Sill-diabase,,68708.234
360189.80000,3809.47000,"0","0",,GU,AS,MGS,"20000630","719224","5328402","15",JCG,"20010200",OBI,TOP,"0","0",lsdb,mls,Logan Sill-diabase,,360189.813
39800.69000,1073.40700,"0","0",,GU,AS,MGS,"20000630","704921","5328567","15",JCG,"20010200",OBI,TOP,"0","0",diab,mdb,misc diabase intrusion,,39800.688
235893.10000,2663.74200,"0","0",,GU,AS,MGS,"20000630","721433","5328009","15",JCG,"20010200",OBI,TOP,"0","0",lsdb,mls,Logan Sill-diabase,,235893.141
1247559.00000,7903.65900,"0","0",,GU,AS,MGS,"20000630","719202","5327538","15",JCG,"20010200",OBI,TOP,"0","0",lsdb,mls,Logan Sill-diabase,,1247558.563
891843.60000,4108.97600,"0","0",,GU,AS,MGS,"20000630","720445","5327886","15",JCG,"20010200",OBI,TOP,"0","0",lsdb,mls,Logan Sill-diabase,,891843.641
183552.80000,6054.24300,"0","0",,GU,AS,MGS,"20000630","706524","5327705","15",JCG,"20010200",OBI,TOP,"0","0",Prv,Prv,Rove Formation,,183552.844
2511718.00000,15625.70000,"0","0",,GU,AS,MGS,"20000630","699129","5327036","15",JCG,"20010200",OBI,TOP,"0","0",lsdb,mls,Logan Sill-diabase,,2511718.063
19839620.00000,161071.70000,"0","0",,GU,AS,MGS,"20000630","708573","5325700","15",JCG,"20010200",OBI,TOP,"0","0",lsdb,mls,Logan Sill-diabase,,19839615.400
624877.00000,9391.16100,"0","0",,GU,AS,MGS,"20000630","711933","5326908","15",JCG,"20010200",OBI,TOP,"0","0",lsdb,mls,Logan Sill-diabase,,624876.969
1381295.00000,11177.67000,"0","0",,GU,AS,MGS,"20000630","696116","5326166","15",JCG,"20010200",OBI,TOP,"0","0",lsdb,mls,Logan Sill-diabase,,1381294.797
154004.30000,3409.18700,"0","0",,GU,AS,MGS,"20000630","716972","5326365","15",JCG,"20010200",OBI,TOP,"0","0",lsdb,mls,Logan Sill-diabase,,154004.328
46850.56000,1042.30800,"0","0",,GU,AS,MGS,"20000630","716476","5326390","15",JCG,"20010200",OBI,TOP,"0","0",lsdb,mls,Logan Sill-diabase,,46850.563
327597.40000,4888.01700,"0","0",,GU,AS,MGS,"20000630","703953","5326293","15",JCG,"20010200",OBI,TOP,"0","0",lsdb,mls,Logan Sill-diabase,,327597.391
120339.00000,1973.52200,"0","0",,GU,AS,MGS,"20000630","697842","5326078","15",JCG,"20010200",OBI,TOP,"0","0",lsdb,mls,Logan Sill-diabase,,120339.000
349524.80000,5466.77400,"0","0",,GU,AS,MGS,"20000630","714075","5325551","15",JCG,"20010200",OBI,TOP,"0","0",lsdb,mls,Logan Sill-diabase,,349524.828
267205.90000,2368.57300,"0","0",,GU,AS,MGS,"20000630","712114","5325598","15",JCG,"20010200",OBI,TOP,"0","0",lsdb,mls,Logan Sill-diabase,,267205.875
7494549.00000,45310.13000,"0","0",,GU,AS,MGS,"20000630","703771","5324703","15",JCG,"20010200",OBI,TOP,"0","0",Prv,Prv,Rove Formation,,7494548.438
43061170.00000,49335.09000,"0","0",,GU,AS,MGS,"20000630","706190","5323403","15",JCG,"20010200",OBI,PRJ,"0","0",clgb,dec,Crocodile Lake gabbro,,43063089.190
265989.50000,2782.03900,"0","0",,GU,AS,MGS,"20000630","716250","5325099","15",JCG,"20010200",OBI,TOP,"0","0",lsdb,mls,Logan Sill-diabase,,265989.484
2185283.00000,10396.47000,"0","0",,GU,AS,MGS,"20000630","719019","5324548","15",JCG,"20010200",OBI,TOP,"0","0",lsdb,mls,Logan Sill-diabase,,2185283.016
178512.70000,2667.01500,"0","0",,GU,AS,MGS,"20000630","710006","5325224","15",JCG,"20010200",OBI,TOP,"0","0",lsdb,mls,Logan Sill-diabase,,178512.719
29136.11000,1187.29500,"0","0",,GU,AS,MGS,"20000630","712813","5325124","15",JCG,"20010200",OBI,TOP,"0","0",lsdb,mls,Logan Sill-diabase,,29136.109
1917743.00000,14645.06000,"0","0",,GU,AS,MGS,"20000630","717796","5323905","15",JCG,"20010200",OBI,TOP,"0","0",lsdb,mls,Logan Sill-diabase,,1917742.922
819655.60000,3937.71200,"0","0",,GU,AS,MGS,"20000630","700732","5324856","15",JCG,"20010200",OBI,TOP,"0","0",lsdb,mls,Logan Sill-diabase,,819655.578
97298.83000,2872.47900,"0","0",,GU,AS,MGS,"20000630","703244","5325056","15",JCG,"20010200",OBI,TOP,"0","0",lsdb,mls,Logan Sill-diabase,,97298.828
96986.83000,1811.02800,"0","0",,GU,AS,MGS,"20000630","704326","5324948","15",JCG,"20010200",OBI,TOP,"0","0",lsdb,mls,Logan Sill-diabase,,96986.828
13933.03000,884.21010,"0","0",,GU,AS,MGS,"20000630","703488","5324744","15",JCG,"20010200",OBI,TOP,"0","0",lsdb,mls,Logan Sill-diabase,,13933.031
38545.56000,1425.57800,"0","0",,GU,AS,MGS,"20000630","696248","5324383","15",JCG,"20010200",OBI,TOP,"0","0",lsdb,mls,Logan Sill-diabase,,38545.563
21747.70000,754.90850,"0","0",,GU,AS,MGS,"20000630","699618","5324385","15",JCG,"20010200",OBI,TOP,"0","0",lsdb,mls,Logan Sill-diabase,,21747.703
22480980.00000,40493.54000,"0","0",,GU,AS,MGS,"20000630","711620","5321987","15",JCG,"20010200",OBI,PRJ,"0","0",fclm,dfcl,Cucumber L mixed gab/gpy,,22472449.810
1689971.00000,10132.05000,"0","0",,GU,AS,MGS,"20000630","740796","5323517","15",JCG,"20010200",OBI,TOP,"0","0",Prv,Prv,Rove Formation,,1689970.734
432071.40000,8508.98700,"0","0",,GU,AS,MGS,"20000630","741968","5323334","15",JCG,"20010200",OBI,TOP,"0","0",prdb,mpr,Pigeon R diabase,,432071.375
3236664.00000,22265.00000,"0","0",,GU,AS,MGS,"20000630","742013","5323071","15",JCG,"20010200",OBI,TOP,"0","0",Prv,Prv,Rove Formation,,3236663.813
844380.10000,7095.54800,"0","0",,GU,AS,MGS,"20000630","722021","5323281","15",JCG,"20010200",OBI,TOP,"0","0",lsdb,mls,Logan Sill-diabase,,844380.078
39131.20000,1834.86800,"0","0",,GU,AS,MGS,"20000630","740958","5323500","15",JCG,"20010200",OBI,TOP,"0","0",prdb,mpr,Pigeon R diabase,,39131.203
