tab	specimens
specimen	sample	experiments	dir_alpha95	dir_comp	dir_dec	dir_inc	dir_n_comps	dir_n_measurements	dir_tilt_correction	dir_dang	dir_mad_free	geologic_classes	geologic_types	lithologies	meas_step_max	meas_step_min	meas_step_unit	analysts	instrument_codes	software_packages	int_corr	citations	method_codes	result_quality	volume	weight
AX22-2a	AX22-2	AX22-2a_LP-DIR-T		mt	286.0	38.8	1	15	100	3.8	7.2	Igneous:Intrusive	Not Specified	Anorthosite	853	673	K		hargrave 2020-09-03 11:49:14	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g		
AX22-2a	AX22-2	AX22-2a_LP-DIR-T		mt	286.0	38.8	1	15	0	3.8	7.2	Igneous:Intrusive	Not Specified	Anorthosite	853	673	K		hargrave 2020-09-03 11:49:14	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g		
AX22-2a	AX22-2	AX22-2a_LP-DIR-T		mt	313.3	48.4	1	15	-1	3.8	7.2	Igneous:Intrusive	Not Specified	Anorthosite	853	673	K		hargrave 2020-09-03 11:49:14	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g		
AX22-2a	AX22-2											Igneous:Intrusive	Not Specified	Anorthosite								This study	LP-NOMAG	g		
AX22-3a	AX22-3	AX22-3a_LP-DIR-T		mt	292.3	39	1	11	0	0.5	3.2	Igneous:Intrusive	Not Specified	Anorthosite	883	813	K		hargrave 2020-09-03 11:53:43	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g		
AX22-3a	AX22-3	AX22-3a_LP-DIR-T		mt	232.8	35	1	11	-1	0.5	3.2	Igneous:Intrusive	Not Specified	Anorthosite	883	813	K		hargrave 2020-09-03 11:53:43	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g		
AX22-3a	AX22-3	AX22-3a_LP-DIR-T		mt	292.3	39	1	11	100	0.5	3.2	Igneous:Intrusive	Not Specified	Anorthosite	883	813	K		hargrave 2020-09-03 11:53:43	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g		
AX22-3a	AX22-3											Igneous:Intrusive	Not Specified	Anorthosite								This study	LP-NOMAG	g		
AX22-4a	AX22-4											Igneous:Intrusive	Not Specified	Anorthosite								This study	LP-NOMAG	g		
AX22-5a	AX22-5	AX22-5a_LP-DIR-T		mt	299.7	42.7	1	15	0	1.2	3.5	Igneous:Intrusive	Not Specified	Anorthosite	853	673	K		hargrave 2020-09-03 12:32:40	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g		
AX22-5a	AX22-5	AX22-5a_LP-DIR-T		mt	299.7	42.7	1	15	100	1.2	3.5	Igneous:Intrusive	Not Specified	Anorthosite	853	673	K		hargrave 2020-09-03 12:32:40	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g		
AX22-5a	AX22-5	AX22-5a_LP-DIR-T		mt	268.4	60.8	1	15	-1	1.2	3.5	Igneous:Intrusive	Not Specified	Anorthosite	853	673	K		hargrave 2020-09-03 12:32:40	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g		
AX22-5a	AX22-5											Igneous:Intrusive	Not Specified	Anorthosite								This study	LP-NOMAG	g		
AX22-6a	AX22-6	AX22-6a_LP-DIR-T		mt	301.0	41	1	13	100	0.7	2.7	Igneous:Intrusive	Not Specified	Anorthosite	883	773	K		hargrave 2020-09-03 11:58:52	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g		
AX22-6a	AX22-6	AX22-6a_LP-DIR-T		mt	301.0	41	1	13	0	0.7	2.7	Igneous:Intrusive	Not Specified	Anorthosite	883	773	K		hargrave 2020-09-03 11:58:52	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g		
AX22-6a	AX22-6	AX22-6a_LP-DIR-T		mt	244.6	35.8	1	13	-1	0.7	2.7	Igneous:Intrusive	Not Specified	Anorthosite	883	773	K		hargrave 2020-09-03 11:58:52	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g		
AX22-6a	AX22-6											Igneous:Intrusive	Not Specified	Anorthosite								This study	LP-NOMAG	g		
AX22-7a	AX22-7											Igneous:Intrusive	Not Specified	Anorthosite								This study	LP-NOMAG	g		
AX22-7a	AX22-7	AX22-7a_LP-DIR-T		mt	297.8	42.3	1	13	100	0.4	3.2	Igneous:Intrusive	Not Specified	Anorthosite	883	773	K		hargrave 2020-09-03 12:00:42	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g		
AX22-7a	AX22-7	AX22-7a_LP-DIR-T		mt	297.8	42.3	1	13	0	0.4	3.2	Igneous:Intrusive	Not Specified	Anorthosite	883	773	K		hargrave 2020-09-03 12:00:42	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g		
AX22-7a	AX22-7	AX22-7a_LP-DIR-T		mt	9.4	47.3	1	13	-1	0.4	3.2	Igneous:Intrusive	Not Specified	Anorthosite	883	773	K		hargrave 2020-09-03 12:00:42	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g		
AX22-8a	AX22-8	AX22-8a_LP-DIR-T		mt	300.6	45.5	1	14	100	1.6	2.5	Igneous:Intrusive	Not Specified	Anorthosite	883	773	K		hargrave 2020-09-03 12:02:33	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g		
AX22-8a	AX22-8	AX22-8a_LP-DIR-T		mt	300.6	45.5	1	14	0	1.6	2.5	Igneous:Intrusive	Not Specified	Anorthosite	883	773	K		hargrave 2020-09-03 12:02:33	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g		
AX22-8a	AX22-8											Igneous:Intrusive	Not Specified	Anorthosite								This study	LP-NOMAG	g		
AX22-8a	AX22-8	AX22-8a_LP-DIR-T		mt	274.3	74.3	1	14	-1	1.6	2.5	Igneous:Intrusive	Not Specified	Anorthosite	883	773	K		hargrave 2020-09-03 12:02:33	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g		
AX22-9a	AX22-9	AX22-9a_LP-DIR-T		mt	303.5	50.1	1	13	100	2.1	5.2	Igneous:Intrusive	Not Specified	Anorthosite	883	773	K		hargrave 2020-09-03 12:04:29	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g		
AX22-9a	AX22-9	AX22-9a_LP-DIR-T		mt	303.5	50.1	1	13	0	2.1	5.2	Igneous:Intrusive	Not Specified	Anorthosite	883	773	K		hargrave 2020-09-03 12:04:29	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g		
AX22-9a	AX22-9	AX22-9a_LP-DIR-T		mt	239.9	53.8	1	13	-1	2.1	5.2	Igneous:Intrusive	Not Specified	Anorthosite	883	773	K		hargrave 2020-09-03 12:04:29	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g		
AX22-9a	AX22-9											Igneous:Intrusive	Not Specified	Anorthosite								This study	LP-NOMAG	g		
AX3-10b	AX3-10	AX3-10b_LP-DIR-T		mt	286.3	22	1	23	0	7.5	14.7	Igneous:Intrusive	Not Specified	Anorthosite	858	623	K		hargrave 2019-12-01 17:22:58	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g		
AX3-10b	AX3-10	AX3-10b_LP-DIR-T		mt	255.6	43.4	1	23	-1	7.5	14.7	Igneous:Intrusive	Not Specified	Anorthosite	858	623	K		hargrave 2019-12-01 17:22:58	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g		
AX3-10b	AX3-10	AX3-10b_LP-DIR-T		mt	286.3	22	1	23	100	7.5	14.7	Igneous:Intrusive	Not Specified	Anorthosite	858	623	K		hargrave 2019-12-01 17:22:58	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g		
AX3-10b	AX3-10											Igneous:Intrusive	Not Specified	Anorthosite								This study	LP-NOMAG	g		
AX3-1b	AX3-1											Igneous:Intrusive	Not Specified	Anorthosite								This study	LP-NOMAG	g		
AX3-1b	AX3-1	AX3-1b_LP-DIR-T		mt	289.3	23.2	1	14	0	1.2	7.3	Igneous:Intrusive	Not Specified	Anorthosite	838	573	K		hargrave 2019-12-01 17:06:24	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g		
AX3-1b	AX3-1	AX3-1b_LP-DIR-T		mt	289.3	23.2	1	14	100	1.2	7.3	Igneous:Intrusive	Not Specified	Anorthosite	838	573	K		hargrave 2019-12-01 17:06:24	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g		
AX3-1b	AX3-1	AX3-1b_LP-DIR-T		mt	259.3	34.8	1	14	-1	1.2	7.3	Igneous:Intrusive	Not Specified	Anorthosite	838	573	K		hargrave 2019-12-01 17:06:24	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g		
AX3-2b	AX3-2											Igneous:Intrusive	Not Specified	Anorthosite								This study	LP-NOMAG	g		
AX3-2b	AX3-2	AX3-2b_LP-DIR-T		mt	242.8	23.9	1	17	-1	17.3	20.1	Igneous:Intrusive	Not Specified	Anorthosite	858	773	K		hargrave 2019-12-01 17:09:16	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g		
AX3-2b	AX3-2	AX3-2b_LP-DIR-T		mt	278.6	31.8	1	17	0	17.3	20.1	Igneous:Intrusive	Not Specified	Anorthosite	858	773	K		hargrave 2019-12-01 17:09:16	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g		
AX3-2b	AX3-2	AX3-2b_LP-DIR-T		mt	278.6	31.8	1	17	100	17.3	20.1	Igneous:Intrusive	Not Specified	Anorthosite	858	773	K		hargrave 2019-12-01 17:09:16	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g		
AX3-3b	AX3-3											Igneous:Intrusive	Not Specified	Anorthosite								This study	LP-NOMAG	g		
AX3-3b	AX3-3	AX3-3b_LP-DIR-T		mt	250.7	59.7	1	19	-1	7.8	8	Igneous:Intrusive	Not Specified	Anorthosite	848	623	K		hargrave 2019-12-01 17:10:52	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g		
AX3-3b	AX3-3	AX3-3b_LP-DIR-T		mt	304.9	33.5	1	19	0	7.8	8	Igneous:Intrusive	Not Specified	Anorthosite	848	623	K		hargrave 2019-12-01 17:10:52	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g		
AX3-3b	AX3-3	AX3-3b_LP-DIR-T		mt	304.9	33.5	1	19	100	7.8	8	Igneous:Intrusive	Not Specified	Anorthosite	848	623	K		hargrave 2019-12-01 17:10:52	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g		
AX3-4b	AX3-4	AX3-4b_LP-DIR-T		mt	307.7	22.9	1	12	0	11.7	11.9	Igneous:Intrusive	Not Specified	Anorthosite	828	723	K		hargrave 2019-12-01 17:12:24	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g		
AX3-4b	AX3-4											Igneous:Intrusive	Not Specified	Anorthosite								This study	LP-NOMAG	g		
AX3-4b	AX3-4	AX3-4b_LP-DIR-T		mt	307.7	22.9	1	12	100	11.7	11.9	Igneous:Intrusive	Not Specified	Anorthosite	828	723	K		hargrave 2019-12-01 17:12:24	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g		
AX3-4b	AX3-4	AX3-4b_LP-DIR-T		mt	239.9	54.5	1	12	-1	11.7	11.9	Igneous:Intrusive	Not Specified	Anorthosite	828	723	K		hargrave 2019-12-01 17:12:24	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g		
AX3-5b	AX3-5											Igneous:Intrusive	Not Specified	Anorthosite								This study	LP-NOMAG	g		
AX3-5b	AX3-5	AX3-5b_LP-DIR-T		mt	290.3	20.9	1	20	100	5.1	6.6	Igneous:Intrusive	Not Specified	Anorthosite	858	623	K		hargrave 2019-12-01 17:13:52	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g		
AX3-5b	AX3-5	AX3-5b_LP-DIR-T		mt	276.6	44.4	1	20	-1	5.1	6.6	Igneous:Intrusive	Not Specified	Anorthosite	858	623	K		hargrave 2019-12-01 17:13:52	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g		
AX3-5b	AX3-5	AX3-5b_LP-DIR-T		mt	290.3	20.9	1	20	0	5.1	6.6	Igneous:Intrusive	Not Specified	Anorthosite	858	623	K		hargrave 2019-12-01 17:13:52	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g		
AX3-6b	AX3-6											Igneous:Intrusive	Not Specified	Anorthosite								This study	LP-NOMAG	g		
AX3-6b	AX3-6	AX3-6b_LP-DIR-T		mt	248.3	40.6	1	20	-1	4.2	11.9	Igneous:Intrusive	Not Specified	Anorthosite	858	673	K		hargrave 2019-12-01 17:15:21	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g		
AX3-6b	AX3-6	AX3-6b_LP-DIR-T		mt	290.9	26.1	1	20	0	4.2	11.9	Igneous:Intrusive	Not Specified	Anorthosite	858	673	K		hargrave 2019-12-01 17:15:21	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g		
AX3-6b	AX3-6	AX3-6b_LP-DIR-T		mt	290.9	26.1	1	20	100	4.2	11.9	Igneous:Intrusive	Not Specified	Anorthosite	858	673	K		hargrave 2019-12-01 17:15:21	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g		
AX3-7b	AX3-7	AX3-7b_LP-DIR-T		mt	238.1	30.4	1	15	-1	8.1	10.4	Igneous:Intrusive	Not Specified	Anorthosite	833	573	K		hargrave 2019-12-01 17:16:53	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g		
AX3-7b	AX3-7	AX3-7b_LP-DIR-T		mt	282.0	31.9	1	15	0	8.1	10.4	Igneous:Intrusive	Not Specified	Anorthosite	833	573	K		hargrave 2019-12-01 17:16:53	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g		
AX3-7b	AX3-7	AX3-7b_LP-DIR-T		mt	282.0	31.9	1	15	100	8.1	10.4	Igneous:Intrusive	Not Specified	Anorthosite	833	573	K		hargrave 2019-12-01 17:16:53	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g		
AX3-7b	AX3-7											Igneous:Intrusive	Not Specified	Anorthosite								This study	LP-NOMAG	g		
AX3-8b	AX3-8	AX3-8b_LP-DIR-T		mt	293.8	33.4	1	23	0	5.6	10.9	Igneous:Intrusive	Not Specified	Anorthosite	858	573	K		hargrave 2019-12-01 17:19:13	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g		
AX3-8b	AX3-8	AX3-8b_LP-DIR-T		mt	246.9	45.2	1	23	-1	5.6	10.9	Igneous:Intrusive	Not Specified	Anorthosite	858	573	K		hargrave 2019-12-01 17:19:13	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g		
AX3-8b	AX3-8	AX3-8b_LP-DIR-T		mt	293.8	33.4	1	23	100	5.6	10.9	Igneous:Intrusive	Not Specified	Anorthosite	858	573	K		hargrave 2019-12-01 17:19:13	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g		
AX3-8b	AX3-8											Igneous:Intrusive	Not Specified	Anorthosite								This study	LP-NOMAG	g		
AX3-9b	AX3-9	AX3-9b_LP-DIR-T		mt	249.3	53.9	1	18	-1	5.8	9.6	Igneous:Intrusive	Not Specified	Anorthosite	858	723	K		hargrave 2019-12-01 17:21:30	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g		
AX3-9b	AX3-9											Igneous:Intrusive	Not Specified	Anorthosite								This study	LP-NOMAG	g		
AX3-9b	AX3-9	AX3-9b_LP-DIR-T		mt	290.9	30.5	1	18	100	5.8	9.6	Igneous:Intrusive	Not Specified	Anorthosite	858	723	K		hargrave 2019-12-01 17:21:30	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g		
AX3-9b	AX3-9	AX3-9b_LP-DIR-T		mt	290.9	30.5	1	18	0	5.8	9.6	Igneous:Intrusive	Not Specified	Anorthosite	858	723	K		hargrave 2019-12-01 17:21:30	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g		
AX4-1b	AX4-1											Igneous:Intrusive	Not Specified	Anorthosite								This study	LP-NOMAG	g		
AX4-1b	AX4-1	AX4-1b_LP-DIR-T		mt	304.3	65	1	19	-1	3.7	3.2	Igneous:Intrusive	Not Specified	Anorthosite	858	673	K		hargrave 2019-12-02 17:40:01	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g		
AX4-1b	AX4-1	AX4-1b_LP-DIR-T		mt	296.1	5	1	19	0	3.7	3.2	Igneous:Intrusive	Not Specified	Anorthosite	858	673	K		hargrave 2019-12-02 17:40:01	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g		
AX4-1b	AX4-1	AX4-1b_LP-DIR-T		mt	296.1	5	1	19	100	3.7	3.2	Igneous:Intrusive	Not Specified	Anorthosite	858	673	K		hargrave 2019-12-02 17:40:01	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g		
AX4-2b	AX4-2	AX4-2b_LP-DIR-T		mt	287.9	17.1	1	23	0	2.8	2.6	Igneous:Intrusive	Not Specified	Anorthosite	933	748	K		hargrave 2019-12-03 08:45:38	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g		
AX4-2b	AX4-2	AX4-2b_LP-DIR-T		mt	280.8	62.1	1	23	-1	2.8	2.6	Igneous:Intrusive	Not Specified	Anorthosite	933	748	K		hargrave 2019-12-03 08:45:38	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g		
AX4-2b	AX4-2											Igneous:Intrusive	Not Specified	Anorthosite								This study	LP-NOMAG	g		
AX4-2b	AX4-2	AX4-2b_LP-DIR-T		mt	287.9	17.1	1	23	100	2.8	2.6	Igneous:Intrusive	Not Specified	Anorthosite	933	748	K		hargrave 2019-12-03 08:45:38	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g		
AX4-3b	AX4-3	AX4-3b_LP-DIR-T		mt	273.2	70.3	1	20	-1	1.8	2.1	Igneous:Intrusive	Not Specified	Anorthosite	873	673	K		hargrave 2019-12-02 17:43:51	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g		
AX4-3b	AX4-3	AX4-3b_LP-DIR-T		mt	289.0	21.4	1	20	0	1.8	2.1	Igneous:Intrusive	Not Specified	Anorthosite	873	673	K		hargrave 2019-12-02 17:43:51	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g		
AX4-3b	AX4-3	AX4-3b_LP-DIR-T		mt	289.0	21.4	1	20	100	1.8	2.1	Igneous:Intrusive	Not Specified	Anorthosite	873	673	K		hargrave 2019-12-02 17:43:51	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g		
AX4-3b	AX4-3											Igneous:Intrusive	Not Specified	Anorthosite								This study	LP-NOMAG	g		
AX4-4b	AX4-4	AX4-4b_LP-DIR-T		mt	236.3	70.4	1	19	-1	4.5	2.9	Igneous:Intrusive	Not Specified	Anorthosite	858	673	K		hargrave 2019-12-02 17:45:17	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g		
AX4-4b	AX4-4											Igneous:Intrusive	Not Specified	Anorthosite								This study	LP-NOMAG	g		
AX4-4b	AX4-4	AX4-4b_LP-DIR-T		mt	288.8	21.2	1	19	0	4.5	2.9	Igneous:Intrusive	Not Specified	Anorthosite	858	673	K		hargrave 2019-12-02 17:45:17	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g		
AX4-4b	AX4-4	AX4-4b_LP-DIR-T		mt	288.8	21.2	1	19	100	4.5	2.9	Igneous:Intrusive	Not Specified	Anorthosite	858	673	K		hargrave 2019-12-02 17:45:17	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g		
AX4-5b	AX4-5	AX4-5b_LP-DIR-T		mt	293.9	27.8	1	16	0	3.9	7.6	Igneous:Intrusive	Not Specified	Anorthosite	858	773	K		hargrave 2019-12-02 17:47:30	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g		
AX4-5b	AX4-5	AX4-5b_LP-DIR-T		mt	293.9	27.8	1	16	100	3.9	7.6	Igneous:Intrusive	Not Specified	Anorthosite	858	773	K		hargrave 2019-12-02 17:47:30	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g		
AX4-5b	AX4-5	AX4-5b_LP-DIR-T		mt	239.5	63.3	1	16	-1	3.9	7.6	Igneous:Intrusive	Not Specified	Anorthosite	858	773	K		hargrave 2019-12-02 17:47:30	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g		
AX4-5b	AX4-5											Igneous:Intrusive	Not Specified	Anorthosite								This study	LP-NOMAG	g		
AX4-6b	AX4-6											Igneous:Intrusive	Not Specified	Anorthosite								This study	LP-NOMAG	g		
AX4-7b	AX4-7											Igneous:Intrusive	Not Specified	Anorthosite								This study	LP-NOMAG	g		
AX4-7b	AX4-7	AX4-7b_LP-DIR-T		mt	296.1	19	1	18	100	3.5	4.5	Igneous:Intrusive	Not Specified	Anorthosite	873	748	K		hargrave 2019-12-03 08:51:02	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g		
AX4-7b	AX4-7	AX4-7b_LP-DIR-T		mt	296.1	19	1	18	0	3.5	4.5	Igneous:Intrusive	Not Specified	Anorthosite	873	748	K		hargrave 2019-12-03 08:51:02	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g		
AX4-7b	AX4-7	AX4-7b_LP-DIR-T		mt	220.2	58.3	1	18	-1	3.5	4.5	Igneous:Intrusive	Not Specified	Anorthosite	873	748	K		hargrave 2019-12-03 08:51:02	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g		
AX4-8b	AX4-8											Igneous:Intrusive	Not Specified	Anorthosite								This study	LP-NOMAG	g		
AX4-8b	AX4-8	AX4-8b_LP-DIR-T		mt	291.1	28.3	1	25	100	2.7	3.9	Igneous:Intrusive	Not Specified	Anorthosite	933	673	K		hargrave 2019-12-02 17:58:06	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g		
AX4-8b	AX4-8	AX4-8b_LP-DIR-T		mt	291.1	28.3	1	25	0	2.7	3.9	Igneous:Intrusive	Not Specified	Anorthosite	933	673	K		hargrave 2019-12-02 17:58:06	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g		
AX4-8b	AX4-8	AX4-8b_LP-DIR-T		mt	207.9	61	1	25	-1	2.7	3.9	Igneous:Intrusive	Not Specified	Anorthosite	933	673	K		hargrave 2019-12-02 17:58:06	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g		
AX5-1b	AX5-1											Igneous:Intrusive	Not Specified	Anorthosite								This study	LP-NOMAG	g		
AX5-1b	AX5-1	AX5-1b_LP-DIR-T		mt	289.0	30.8	1	17	100	0.8	2.7	Igneous:Intrusive	Not Specified	Anorthosite	858	748	K		hargrave 2019-12-02 17:59:36	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g		
AX5-1b	AX5-1	AX5-1b_LP-DIR-T		mt	289.0	30.8	1	17	0	0.8	2.7	Igneous:Intrusive	Not Specified	Anorthosite	858	748	K		hargrave 2019-12-02 17:59:36	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g		
AX5-1b	AX5-1	AX5-1b_LP-DIR-T		mt	220.7	-22	1	17	-1	0.8	2.7	Igneous:Intrusive	Not Specified	Anorthosite	858	748	K		hargrave 2019-12-02 17:59:36	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g		
AX5-3b	AX5-3	AX5-3b_LP-DIR-T		mt	292.6	25.2	1	12	100	0.6	1.2	Igneous:Intrusive	Not Specified	Anorthosite	858	828	K		hargrave 2019-12-02 18:01:09	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g		
AX5-3b	AX5-3	AX5-3b_LP-DIR-T		mt	292.6	25.2	1	12	0	0.6	1.2	Igneous:Intrusive	Not Specified	Anorthosite	858	828	K		hargrave 2019-12-02 18:01:09	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-GEO	g		
AX5-3b	AX5-3	AX5-3b_LP-DIR-T		mt	224.5	-22.4	1	12	-1	0.6	1.2	Igneous:Intrusive	Not Specified	Anorthosite	858	828	K		hargrave 2019-12-02 18:01:09	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR	g		
AX5-3b	AX5-3											Igneous:Intrusive	Not Specified	Anorthosite								This study	LP-NOMAG	g		
AX6-1b	AX6-1	AX6-1b_LP-DIR-T		mt	289.9	29.4	1	15	100	1.1	1.7	Igneous:Intrusive	Not Specified	Anorthosite	858	793	K		hargrave 2019-12-03 08:52:41	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-T:DE-BFL:DA-DIR-TILT	g		
