tab	specimens
specimen	sample	experiments	dir_alpha95	dir_comp	dir_dec	dir_inc	dir_n_comps	dir_n_measurements	dir_tilt_correction	dir_dang	dir_mad_free	geologic_classes	geologic_types	lithologies	meas_step_max	meas_step_min	meas_step_unit	analysts	instrument_codes	software_packages	int_corr	citations	method_codes	result_quality	volume	weight
BD3-4a	BD3-4	BD3-4a_LP-DIR-AF		mc	254.8	65.3	1	38	-1	2.1	0.9	Igneous:Intrusive	Diabase	Diabase	0.13	0	T		hargrave 2019-09-15 05:04:50	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-AF:DE-BFL:DA-DIR	g		
BD3-4a	BD3-4	BD3-4a_LP-DIR-AF		mc	291.7	24.4	1	38	100	2.1	0.9	Igneous:Intrusive	Diabase	Diabase	0.13	0	T		hargrave 2019-09-15 05:04:50	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-AF:DE-BFL:DA-DIR-TILT	g		
BD3-4a	BD3-4											Igneous:Intrusive	Diabase	Diabase								This study	LP-NOMAG	g		
BD3-4a	BD3-4	BD3-4a_LP-DIR-AF		mc	291.7	24.4	1	38	0	2.1	0.9	Igneous:Intrusive	Diabase	Diabase	0.13	0	T		hargrave 2019-09-15 05:04:50	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-AF:DE-BFL:DA-DIR-GEO	g		
BD3-5a	BD3-5											Igneous:Intrusive	Diabase	Diabase								This study	LP-NOMAG	g		
BD3-5a	BD3-5	BD3-5a_LP-DIR-AF		mc	287.0	28.1	1	19	100	0.3	0.5	Igneous:Intrusive	Diabase	Diabase	0.1	0.016	T		hargrave 2019-09-15 05:59:53	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-AF:DE-BFL:DA-DIR-TILT	g		
BD3-5a	BD3-5	BD3-5a_LP-DIR-AF		mc	287.0	28.1	1	19	0	0.3	0.5	Igneous:Intrusive	Diabase	Diabase	0.1	0.016	T		hargrave 2019-09-15 05:59:53	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-AF:DE-BFL:DA-DIR-GEO	g		
BD3-5a	BD3-5	BD3-5a_LP-DIR-AF		mc	263.5	60.4	1	19	-1	0.3	0.5	Igneous:Intrusive	Diabase	Diabase	0.1	0.016	T		hargrave 2019-09-15 05:59:53	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-AF:DE-BFL:DA-DIR	g		
BD3-6a	BD3-6											Igneous:Intrusive	Diabase	Diabase								This study	LP-NOMAG	g		
BD3-6a	BD3-6	BD3-6a_LP-DIR-AF		mc	286.4	31.5	1	19	100	0.9	0.3	Igneous:Intrusive	Diabase	Diabase	0.1	0.016	T		hargrave 2019-09-15 06:53:48	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-AF:DE-BFL:DA-DIR-TILT	g		
BD3-6a	BD3-6	BD3-6a_LP-DIR-AF		mc	286.4	31.5	1	19	0	0.9	0.3	Igneous:Intrusive	Diabase	Diabase	0.1	0.016	T		hargrave 2019-09-15 06:53:48	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-AF:DE-BFL:DA-DIR-GEO	g		
BD3-6a	BD3-6	BD3-6a_LP-DIR-AF		mc	237.8	64.7	1	19	-1	0.9	0.3	Igneous:Intrusive	Diabase	Diabase	0.1	0.016	T		hargrave 2019-09-15 06:53:48	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-AF:DE-BFL:DA-DIR	g		
BD3-7a	BD3-7											Igneous:Intrusive	Diabase	Diabase								This study	LP-NOMAG	g		
BD3-7a	BD3-7	BD3-7a_LP-DIR-AF		mc	291.8	27.7	1	28	100	2.6	0.4	Igneous:Intrusive	Diabase	Diabase	0.13	0.01	T		hargrave 2019-09-15 07:45:35	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-AF:DE-BFL:DA-DIR-TILT	g		
BD3-7a	BD3-7	BD3-7a_LP-DIR-AF		mc	291.8	27.7	1	28	0	2.6	0.4	Igneous:Intrusive	Diabase	Diabase	0.13	0.01	T		hargrave 2019-09-15 07:45:35	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-AF:DE-BFL:DA-DIR-GEO	g		
BD3-7a	BD3-7	BD3-7a_LP-DIR-AF		mc	262.4	83.3	1	28	-1	2.6	0.4	Igneous:Intrusive	Diabase	Diabase	0.13	0.01	T		hargrave 2019-09-15 07:45:35	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-AF:DE-BFL:DA-DIR	g		
BD3-8a	BD3-8											Igneous:Intrusive	Diabase	Diabase								This study	LP-NOMAG	g		
BD3-8a	BD3-8	BD3-8a_LP-DIR-AF		mc	278.8	32.3	1	17	100	2.2	0.4	Igneous:Intrusive	Diabase	Diabase	0.1	0.02	T		hargrave 2019-09-15 08:38:07	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-AF:DE-BFL:DA-DIR-TILT	g		
BD3-8a	BD3-8	BD3-8a_LP-DIR-AF		mc	284.0	77.9	1	17	-1	2.2	0.4	Igneous:Intrusive	Diabase	Diabase	0.1	0.02	T		hargrave 2019-09-15 08:38:07	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-AF:DE-BFL:DA-DIR	g		
BD3-8a	BD3-8	BD3-8a_LP-DIR-AF		mc	278.8	32.3	1	17	0	2.2	0.4	Igneous:Intrusive	Diabase	Diabase	0.1	0.02	T		hargrave 2019-09-15 08:38:07	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-AF:DE-BFL:DA-DIR-GEO	g		
BD4-1a	BD4-1	BD4-1a_LP-DIR-AF		mc	300.1	37.7	1	19	100	2.4	2.5	Igneous:Intrusive	Diabase	Diabase	0.1	0.016	T		hargrave 2019-09-15 09:31:20	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-AF:DE-BFL:DA-DIR-TILT	g		
BD4-1a	BD4-1	BD4-1a_LP-DIR-AF		mc	300.1	37.7	1	19	0	2.4	2.5	Igneous:Intrusive	Diabase	Diabase	0.1	0.016	T		hargrave 2019-09-15 09:31:20	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-AF:DE-BFL:DA-DIR-GEO	g		
BD4-1a	BD4-1											Igneous:Intrusive	Diabase	Diabase								This study	LP-NOMAG	g		
BD4-1a	BD4-1	BD4-1a_LP-DIR-AF		mc	281.6	60.2	1	19	-1	2.4	2.5	Igneous:Intrusive	Diabase	Diabase	0.1	0.016	T		hargrave 2019-09-15 09:31:20	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-AF:DE-BFL:DA-DIR	g		
BD4-2a	BD4-2	BD4-2a_LP-DIR-AF		mc	267.6	57	1	21	-1	4.9	1.5	Igneous:Intrusive	Diabase	Diabase	0.1	0.012	T		hargrave 2019-09-15 10:22:19	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-AF:DE-BFL:DA-DIR	g		
BD4-2a	BD4-2	BD4-2a_LP-DIR-AF		mc	310.2	38.2	1	21	0	4.9	1.5	Igneous:Intrusive	Diabase	Diabase	0.1	0.012	T		hargrave 2019-09-15 10:22:19	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-AF:DE-BFL:DA-DIR-GEO	g		
BD4-2a	BD4-2											Igneous:Intrusive	Diabase	Diabase								This study	LP-NOMAG	g		
BD4-2a	BD4-2	BD4-2a_LP-DIR-AF		mc	310.2	38.2	1	21	100	4.9	1.5	Igneous:Intrusive	Diabase	Diabase	0.1	0.012	T		hargrave 2019-09-15 10:22:19	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-AF:DE-BFL:DA-DIR-TILT	g		
BD4-3a	BD4-3	BD4-3a_LP-DIR-AF		mc	288.2	67.5	1	21	-1	5.1	1.8	Igneous:Intrusive	Diabase	Diabase	0.1	0.012	T		hargrave 2019-09-15 11:14:09	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-AF:DE-BFL:DA-DIR	g		
BD4-3a	BD4-3	BD4-3a_LP-DIR-AF		mc	308.5	38.2	1	21	100	5.1	1.8	Igneous:Intrusive	Diabase	Diabase	0.1	0.012	T		hargrave 2019-09-15 11:14:09	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-AF:DE-BFL:DA-DIR-TILT	g		
BD4-3a	BD4-3	BD4-3a_LP-DIR-AF		mc	308.5	38.2	1	21	0	5.1	1.8	Igneous:Intrusive	Diabase	Diabase	0.1	0.012	T		hargrave 2019-09-15 11:14:09	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-AF:DE-BFL:DA-DIR-GEO	g		
BD4-3a	BD4-3											Igneous:Intrusive	Diabase	Diabase								This study	LP-NOMAG	g		
BD4-4a	BD4-4	BD4-4a_LP-DIR-AF		mc	304.3	34.5	1	16	100	3.5	2.5	Igneous:Intrusive	Diabase	Diabase	0.1	0.025	T		hargrave 2019-09-15 12:08:22	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-AF:DE-BFL:DA-DIR-TILT	g		
BD4-4a	BD4-4	BD4-4a_LP-DIR-AF		mc	304.3	34.5	1	16	0	3.5	2.5	Igneous:Intrusive	Diabase	Diabase	0.1	0.025	T		hargrave 2019-09-15 12:08:22	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-AF:DE-BFL:DA-DIR-GEO	g		
BD4-4a	BD4-4	BD4-4a_LP-DIR-AF		mc	268.1	64.2	1	16	-1	3.5	2.5	Igneous:Intrusive	Diabase	Diabase	0.1	0.025	T		hargrave 2019-09-15 12:08:22	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-AF:DE-BFL:DA-DIR	g		
BD4-4a	BD4-4											Igneous:Intrusive	Diabase	Diabase								This study	LP-NOMAG	g		
BD4-5a	BD4-5											Igneous:Intrusive	Diabase	Diabase								This study	LP-NOMAG	g		
BD4-5a	BD4-5	BD4-5a_LP-DIR-AF		mc	234.9	58.5	1	19	-1	2.1	4.2	Igneous:Intrusive	Diabase	Diabase	0.1	0.016	T		hargrave 2019-09-15 12:59:15	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-AF:DE-BFL:DA-DIR	g		
BD4-5a	BD4-5	BD4-5a_LP-DIR-AF		mc	285.7	37.6	1	19	0	2.1	4.2	Igneous:Intrusive	Diabase	Diabase	0.1	0.016	T		hargrave 2019-09-15 12:59:15	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-AF:DE-BFL:DA-DIR-GEO	g		
BD4-5a	BD4-5	BD4-5a_LP-DIR-AF		mc	285.7	37.6	1	19	100	2.1	4.2	Igneous:Intrusive	Diabase	Diabase	0.1	0.016	T		hargrave 2019-09-15 12:59:15	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-AF:DE-BFL:DA-DIR-TILT	g		
BD4-6a	BD4-6											Igneous:Intrusive	Diabase	Diabase								This study	LP-NOMAG	g		
BD4-6a	BD4-6	BD4-6a_LP-DIR-AF		mc	217.0	38.9	1	19	-1	4.2	2.2	Igneous:Intrusive	Diabase	Diabase	0.1	0.016	T		hargrave 2019-09-15 13:51:47	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-AF:DE-BFL:DA-DIR	g		
BD4-6a	BD4-6	BD4-6a_LP-DIR-AF		mc	282.1	41.6	1	19	100	4.2	2.2	Igneous:Intrusive	Diabase	Diabase	0.1	0.016	T		hargrave 2019-09-15 13:51:47	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-AF:DE-BFL:DA-DIR-TILT	g		
BD4-6a	BD4-6	BD4-6a_LP-DIR-AF		mc	282.1	41.6	1	19	0	4.2	2.2	Igneous:Intrusive	Diabase	Diabase	0.1	0.016	T		hargrave 2019-09-15 13:51:47	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-AF:DE-BFL:DA-DIR-GEO	g		
BD4-7a	BD4-7	BD4-7a_LP-DIR-AF		mc	288.3	41.3	1	22	100	1.8	1.6	Igneous:Intrusive	Diabase	Diabase	0.1	0.01	T		hargrave 2019-09-15 14:42:49	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-AF:DE-BFL:DA-DIR-TILT	g		
BD4-7a	BD4-7	BD4-7a_LP-DIR-AF		mc	218.3	46.2	1	22	-1	1.8	1.6	Igneous:Intrusive	Diabase	Diabase	0.1	0.01	T		hargrave 2019-09-15 14:42:49	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-AF:DE-BFL:DA-DIR	g		
BD4-7a	BD4-7	BD4-7a_LP-DIR-AF		mc	288.3	41.3	1	22	0	1.8	1.6	Igneous:Intrusive	Diabase	Diabase	0.1	0.01	T		hargrave 2019-09-15 14:42:49	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-AF:DE-BFL:DA-DIR-GEO	g		
BD4-7a	BD4-7											Igneous:Intrusive	Diabase	Diabase								This study	LP-NOMAG	g		
BD4-8a	BD4-8	BD4-8a_LP-DIR-AF		mc	179.4	55.8	1	16	-1	7.1	5.9	Igneous:Intrusive	Diabase	Diabase	0.1	0.025	T		hargrave 2019-09-15 15:37:51	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-AF:DE-BFL:DA-DIR	g		
BD4-8a	BD4-8	BD4-8a_LP-DIR-AF		mc	326.3	50.2	1	16	100	7.1	5.9	Igneous:Intrusive	Diabase	Diabase	0.1	0.025	T		hargrave 2019-09-15 15:37:51	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-AF:DE-BFL:DA-DIR-TILT	g		
BD4-8a	BD4-8	BD4-8a_LP-DIR-AF		mc	326.3	50.2	1	16	0	7.1	5.9	Igneous:Intrusive	Diabase	Diabase	0.1	0.025	T		hargrave 2019-09-15 15:37:51	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-AF:DE-BFL:DA-DIR-GEO	g		
BD4-8a	BD4-8											Igneous:Intrusive	Diabase	Diabase								This study	LP-NOMAG	g		
BD5-1a	BD5-1	BD5-1a_LP-DIR-AF		mc	290.9	38.3	1	15	100	2.1	3.5	Igneous:Intrusive	Diabase	Diabase	0.1	0.03	T		hargrave 2019-09-15 16:30:00	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-AF:DE-BFL:DA-DIR-TILT	g		
BD5-1a	BD5-1	BD5-1a_LP-DIR-AF		mc	290.9	38.3	1	15	0	2.1	3.5	Igneous:Intrusive	Diabase	Diabase	0.1	0.03	T		hargrave 2019-09-15 16:30:00	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-AF:DE-BFL:DA-DIR-GEO	g		
BD5-1a	BD5-1	BD5-1a_LP-DIR-AF		mc	218.0	75.1	1	15	-1	2.1	3.5	Igneous:Intrusive	Diabase	Diabase	0.1	0.03	T		hargrave 2019-09-15 16:30:00	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-AF:DE-BFL:DA-DIR	g		
BD5-1a	BD5-1											Igneous:Intrusive	Diabase	Diabase								This study	LP-NOMAG	g		
BD5-2a	BD5-2	BD5-2a_LP-DIR-AF		mc	283.6	44.5	1	22	100	1.9	1	Igneous:Intrusive	Diabase	Diabase	0.1	0.01	T		hargrave 2019-09-15 17:23:38	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-AF:DE-BFL:DA-DIR-TILT	g		
BD5-2a	BD5-2	BD5-2a_LP-DIR-AF		mc	283.6	44.5	1	22	0	1.9	1	Igneous:Intrusive	Diabase	Diabase	0.1	0.01	T		hargrave 2019-09-15 17:23:38	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-AF:DE-BFL:DA-DIR-GEO	g		
BD5-2a	BD5-2	BD5-2a_LP-DIR-AF		mc	245.4	70.8	1	22	-1	1.9	1	Igneous:Intrusive	Diabase	Diabase	0.1	0.01	T		hargrave 2019-09-15 17:23:38	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-AF:DE-BFL:DA-DIR	g		
BD5-2a	BD5-2											Igneous:Intrusive	Diabase	Diabase								This study	LP-NOMAG	g		
BD5-3a	BD5-3											Igneous:Intrusive	Diabase	Diabase								This study	LP-NOMAG	g		
BD5-3a	BD5-3	BD5-3a_LP-DIR-AF		mc	284.4	46.4	1	22	0	0.9	1.1	Igneous:Intrusive	Diabase	Diabase	0.1	0.01	T		hargrave 2019-09-15 18:14:43	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-AF:DE-BFL:DA-DIR-GEO	g		
BD5-3a	BD5-3	BD5-3a_LP-DIR-AF		mc	206.7	74.6	1	22	-1	0.9	1.1	Igneous:Intrusive	Diabase	Diabase	0.1	0.01	T		hargrave 2019-09-15 18:14:43	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-AF:DE-BFL:DA-DIR	g		
BD5-3a	BD5-3	BD5-3a_LP-DIR-AF		mc	284.4	46.4	1	22	100	0.9	1.1	Igneous:Intrusive	Diabase	Diabase	0.1	0.01	T		hargrave 2019-09-15 18:14:43	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-AF:DE-BFL:DA-DIR-TILT	g		
BD5-4a	BD5-4											Igneous:Intrusive	Diabase	Diabase								This study	LP-NOMAG	g		
BD5-4a	BD5-4	BD5-4a_LP-DIR-AF		mc	215.7	74	1	17	-1	1.7	2.4	Igneous:Intrusive	Diabase	Diabase	0.1	0.02	T		hargrave 2019-09-15 19:05:21	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-AF:DE-BFL:DA-DIR	g		
BD5-4a	BD5-4	BD5-4a_LP-DIR-AF		mc	281.1	43.4	1	17	100	1.7	2.4	Igneous:Intrusive	Diabase	Diabase	0.1	0.02	T		hargrave 2019-09-15 19:05:21	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-AF:DE-BFL:DA-DIR-TILT	g		
BD5-4a	BD5-4	BD5-4a_LP-DIR-AF		mc	281.1	43.4	1	17	0	1.7	2.4	Igneous:Intrusive	Diabase	Diabase	0.1	0.02	T		hargrave 2019-09-15 19:05:21	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-AF:DE-BFL:DA-DIR-GEO	g		
BD5-5a	BD5-5	BD5-5a_LP-DIR-AF		mc	276.2	47.7	1	22	100	1.6	1.2	Igneous:Intrusive	Diabase	Diabase	0.1	0.01	T		hargrave 2019-09-15 19:55:49	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-AF:DE-BFL:DA-DIR-TILT	g		
BD5-5a	BD5-5	BD5-5a_LP-DIR-AF		mc	276.2	47.7	1	22	0	1.6	1.2	Igneous:Intrusive	Diabase	Diabase	0.1	0.01	T		hargrave 2019-09-15 19:55:49	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-AF:DE-BFL:DA-DIR-GEO	g		
BD5-5a	BD5-5	BD5-5a_LP-DIR-AF		mc	189.1	47.5	1	22	-1	1.6	1.2	Igneous:Intrusive	Diabase	Diabase	0.1	0.01	T		hargrave 2019-09-15 19:55:49	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-AF:DE-BFL:DA-DIR	g		
BD5-5a	BD5-5											Igneous:Intrusive	Diabase	Diabase								This study	LP-NOMAG	g		
BD5-6a	BD5-6	BD5-6a_LP-DIR-AF		mc	280.2	44	1	19	0	0.7	1.7	Igneous:Intrusive	Diabase	Diabase	0.1	0.016	T		hargrave 2019-09-15 20:46:35	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-AF:DE-BFL:DA-DIR-GEO	g		
BD5-6a	BD5-6	BD5-6a_LP-DIR-AF		mc	208.4	74.8	1	19	-1	0.7	1.7	Igneous:Intrusive	Diabase	Diabase	0.1	0.016	T		hargrave 2019-09-15 20:46:35	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-AF:DE-BFL:DA-DIR	g		
BD5-6a	BD5-6	BD5-6a_LP-DIR-AF		mc	280.2	44	1	19	100	0.7	1.7	Igneous:Intrusive	Diabase	Diabase	0.1	0.016	T		hargrave 2019-09-15 20:46:35	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-AF:DE-BFL:DA-DIR-TILT	g		
BD5-6a	BD5-6											Igneous:Intrusive	Diabase	Diabase								This study	LP-NOMAG	g		
BD5-7a	BD5-7	BD5-7a_LP-DIR-AF		mc	211.9	70.8	1	17	-1	2	2.9	Igneous:Intrusive	Diabase	Diabase	0.1	0.02	T		hargrave 2019-09-15 21:38:17	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-AF:DE-BFL:DA-DIR	g		
BD5-7a	BD5-7	BD5-7a_LP-DIR-AF		mc	278.3	45.6	1	17	0	2	2.9	Igneous:Intrusive	Diabase	Diabase	0.1	0.02	T		hargrave 2019-09-15 21:38:17	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-AF:DE-BFL:DA-DIR-GEO	g		
BD5-7a	BD5-7	BD5-7a_LP-DIR-AF		mc	278.3	45.6	1	17	100	2	2.9	Igneous:Intrusive	Diabase	Diabase	0.1	0.02	T		hargrave 2019-09-15 21:38:17	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-AF:DE-BFL:DA-DIR-TILT	g		
BD5-7a	BD5-7											Igneous:Intrusive	Diabase	Diabase								This study	LP-NOMAG	g		
BD5-8a	BD5-8	BD5-8a_LP-DIR-AF		mc	286.0	47.1	1	22	100	0.9	1.1	Igneous:Intrusive	Diabase	Diabase	0.1	0.01	T		hargrave 2019-09-15 22:29:49	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-AF:DE-BFL:DA-DIR-TILT	g		
BD5-8a	BD5-8	BD5-8a_LP-DIR-AF		mc	286.0	47.1	1	22	0	0.9	1.1	Igneous:Intrusive	Diabase	Diabase	0.1	0.01	T		hargrave 2019-09-15 22:29:49	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-AF:DE-BFL:DA-DIR-GEO	g		
BD5-8a	BD5-8	BD5-8a_LP-DIR-AF		mc	165.0	55.3	1	22	-1	0.9	1.1	Igneous:Intrusive	Diabase	Diabase	0.1	0.01	T		hargrave 2019-09-15 22:29:49	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-AF:DE-BFL:DA-DIR	g		
BD5-8a	BD5-8											Igneous:Intrusive	Diabase	Diabase								This study	LP-NOMAG	g		
BD6-1a	BD6-1											Igneous:Intrusive	Diabase	Diabase								This study	LP-NOMAG	g		
BD6-1a	BD6-1	BD6-1a_LP-DIR-AF		mc	206.6	52.5	1	21	-1	3.7	1.4	Igneous:Intrusive	Diabase	Diabase	0.1	0.012	T		hargrave 2019-09-15 23:22:13	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-AF:DE-BFL:DA-DIR	g		
BD6-1a	BD6-1	BD6-1a_LP-DIR-AF		mc	292.1	40.5	1	21	0	3.7	1.4	Igneous:Intrusive	Diabase	Diabase	0.1	0.012	T		hargrave 2019-09-15 23:22:13	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-AF:DE-BFL:DA-DIR-GEO	g		
BD6-1a	BD6-1	BD6-1a_LP-DIR-AF		mc	292.1	40.5	1	21	100	3.7	1.4	Igneous:Intrusive	Diabase	Diabase	0.1	0.012	T		hargrave 2019-09-15 23:22:13	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-AF:DE-BFL:DA-DIR-TILT	g		
BD6-2a	BD6-2	BD6-2a_LP-DIR-AF		mc	291.5	30.3	1	19	0	4.6	2.2	Igneous:Intrusive	Diabase	Diabase	0.1	0.016	T		hargrave 2019-09-16 00:15:58	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-AF:DE-BFL:DA-DIR-GEO	g		
BD6-2a	BD6-2	BD6-2a_LP-DIR-AF		mc	218.9	53.5	1	19	-1	4.6	2.2	Igneous:Intrusive	Diabase	Diabase	0.1	0.016	T		hargrave 2019-09-16 00:15:58	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-AF:DE-BFL:DA-DIR	g		
BD6-2a	BD6-2	BD6-2a_LP-DIR-AF		mc	291.5	30.3	1	19	100	4.6	2.2	Igneous:Intrusive	Diabase	Diabase	0.1	0.016	T		hargrave 2019-09-16 00:15:58	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-AF:DE-BFL:DA-DIR-TILT	g		
BD6-2a	BD6-2											Igneous:Intrusive	Diabase	Diabase								This study	LP-NOMAG	g		
BD6-3a	BD6-3											Igneous:Intrusive	Diabase	Diabase								This study	LP-NOMAG	g		
BD6-3a	BD6-3	BD6-3a_LP-DIR-AF		mc	202.3	58.5	1	16	-1	2.6	4.2	Igneous:Intrusive	Diabase	Diabase	0.1	0.025	T		hargrave 2019-09-16 01:07:06	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-AF:DE-BFL:DA-DIR	g		
BD6-3a	BD6-3	BD6-3a_LP-DIR-AF		mc	299.2	27.9	1	16	0	2.6	4.2	Igneous:Intrusive	Diabase	Diabase	0.1	0.025	T		hargrave 2019-09-16 01:07:06	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-AF:DE-BFL:DA-DIR-GEO	g		
BD6-3a	BD6-3	BD6-3a_LP-DIR-AF		mc	299.2	27.9	1	16	100	2.6	4.2	Igneous:Intrusive	Diabase	Diabase	0.1	0.025	T		hargrave 2019-09-16 01:07:06	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-AF:DE-BFL:DA-DIR-TILT	g		
BD6-4a	BD6-4	BD6-4a_LP-DIR-AF		mc	208.1	53.2	1	22	-1	3.1	1.9	Igneous:Intrusive	Diabase	Diabase	0.1	0.01	T		hargrave 2019-09-16 01:59:16	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-AF:DE-BFL:DA-DIR	g		
BD6-4a	BD6-4	BD6-4a_LP-DIR-AF		mc	295.0	34.7	1	22	100	3.1	1.9	Igneous:Intrusive	Diabase	Diabase	0.1	0.01	T		hargrave 2019-09-16 01:59:16	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-AF:DE-BFL:DA-DIR-TILT	g		
BD6-4a	BD6-4											Igneous:Intrusive	Diabase	Diabase								This study	LP-NOMAG	g		
BD6-4a	BD6-4	BD6-4a_LP-DIR-AF		mc	295.0	34.7	1	22	0	3.1	1.9	Igneous:Intrusive	Diabase	Diabase	0.1	0.01	T		hargrave 2019-09-16 01:59:16	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-AF:DE-BFL:DA-DIR-GEO	g		
BD6-5a	BD6-5	BD6-5a_LP-DIR-AF		mc	247.2	66.3	1	17	-1	1.4	1.3	Igneous:Intrusive	Diabase	Diabase	0.1	0.02	T		hargrave 2019-09-16 02:51:22	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-AF:DE-BFL:DA-DIR	g		
BD6-5a	BD6-5	BD6-5a_LP-DIR-AF		mc	299.0	29.2	1	17	100	1.4	1.3	Igneous:Intrusive	Diabase	Diabase	0.1	0.02	T		hargrave 2019-09-16 02:51:22	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-AF:DE-BFL:DA-DIR-TILT	g		
BD6-5a	BD6-5	BD6-5a_LP-DIR-AF		mc	299.0	29.2	1	17	0	1.4	1.3	Igneous:Intrusive	Diabase	Diabase	0.1	0.02	T		hargrave 2019-09-16 02:51:22	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-AF:DE-BFL:DA-DIR-GEO	g		
BD6-5a	BD6-5											Igneous:Intrusive	Diabase	Diabase								This study	LP-NOMAG	g		
BD6-6a	BD6-6	BD6-6a_LP-DIR-AF		mc	303.3	26.6	1	17	100	2.1	1.5	Igneous:Intrusive	Diabase	Diabase	0.1	0.02	T		hargrave 2019-09-16 03:43:21	pmagpy-4.2.24-1: demag_gui	u	This study	LP-DIR-AF:DE-BFL:DA-DIR-TILT	g		
